"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R280","2020-04-10 22:00:00","242.000","60.000","1.300","20.000","0.970","991.700","","0.500","-99.000","-99.000","-99.000","24.000","","19.100",""
"C0E610","2020-04-10 22:00:00","850.000","0.000","0.000","17.900","0.670","923.800","","0.000","-99.000","-99.000","-99.000","22.700","","16.200",""
"C0V610","2020-04-10 22:00:00","22.000","313.000","0.600","24.200","0.740","1015.400","","0.000","-99.000","-99.000","-99.000","25.700","","20.500",""
"C0Z310","2020-04-10 22:00:00","59.000","3.000","1.100","19.700","0.990","1014.100","","1.000","-99.000","-99.000","-99.000","24.000","","18.200",""
"C0S700","2020-04-10 22:00:00","507.000","0.000","0.200","16.400","0.950","963.900","","3.000","-99.000","-99.000","-99.000","22.300","","14.300",""
"C0T9G0","2020-04-10 22:00:00","605.000","0.000","0.000","16.200","0.990","953.900","","1.500","-99.000","-99.000","-99.000","22.100","","15.300",""
"C0U520","2020-04-10 22:00:00","517.000","237.000","0.500","15.800","0.990","963.700","","0.000","-99.000","-99.000","-99.000","22.200","","13.900",""
"C0E750","2020-04-10 22:00:00","62.000","150.000","0.700","23.100","0.600","1009.600","","0.000","-99.000","-99.000","-99.000","26.300","","15.700",""
"C0R810","2020-04-10 22:00:00","25.000","66.000","1.800","22.200","0.740","1015.600","","2.000","-99.000","-99.000","-99.000","26.400","","20.600",""
"C0G660","2020-04-10 22:00:00","27.000","0.000","0.000","20.600","0.950","1016.100","","0.000","-99.000","-99.000","-99.000","28.000","","17.700",""
"C0W140","2020-04-10 22:00:00","21.000","19.000","1.600","18.600","0.800","1017.900","","0.000","-99.000","-99.000","-99.000","23.800","","16.300",""
"C0U720","2020-04-10 22:00:00","1260.000","16.000","1.200","12.400","1.000","892.100","","1.500","-99.000","-99.000","-99.000","17.600","","8.900",""
"C0R690","2020-04-10 22:00:00","248.000","55.000","1.700","20.500","0.910","990.000","","0.000","-99.000","-99.000","-99.000","25.200","","19.100",""
"C0X150","2020-04-10 22:00:00","18.000","0.000","0.000","22.900","0.800","1017.400","","0.000","-99.000","-99.000","-99.000","27.900","","19.100",""
"C0Z050","2020-04-10 22:00:00","830.000","0.000","0.000","15.000","0.980","929.000","","0.000","-99.000","-99.000","-99.000","20.500","","12.600",""
"C0I490","2020-04-10 22:00:00","1601.000","23.000","0.300","12.300","0.990","845.700","","0.000","-99.000","-99.000","-99.000","21.500","","10.000",""
"C0I090","2020-04-10 22:00:00","910.000","66.000","0.300","16.900","0.940","917.300","","0.000","-99.000","-99.000","-99.000","22.400","","14.900",""
"C0X240","2020-04-10 22:00:00","394.000","177.000","1.000","18.000","0.850","973.900","","0.000","-99.000","-99.000","-99.000","26.200","","16.700",""
"C0S990","2020-04-10 22:00:00","409.000","30.000","3.800","18.700","0.930","973.700","","0.000","-99.000","-99.000","-99.000","22.400","","18.600",""
"C0E850","2020-04-10 22:00:00","104.000","0.000","0.000","20.300","0.830","1005.100","","0.000","-99.000","-99.000","-99.000","27.100","","13.700",""
"C0T9B0","2020-04-10 22:00:00","558.000","291.000","0.800","16.500","0.940","957.900","","0.000","-99.000","-99.000","-99.000","22.200","","15.200",""
"C0G650","2020-04-10 22:00:00","34.000","160.000","0.500","21.800","0.990","1013.600","","0.000","-99.000","-99.000","-99.000","29.100","","18.000",""
"C0K580","2020-04-10 22:00:00","26.000","0.000","0.000","20.700","0.990","1016.300","","0.000","-99.000","-99.000","-99.000","28.000","","17.000",""
"C0X050","2020-04-10 22:00:00","25.000","0.000","0.200","20.900","0.870","1014.000","","0.000","-99.000","-99.000","-99.000","29.200","","17.600",""
"CM0100","2020-04-10 22:00:00","25.000","168.000","2.500","22.000","0.610","1014.500","","0.000","-99.000","-99.000","-99.000","27.800","","16.700",""
"C0AC70","2020-04-10 22:00:00","71.000","79.000","0.900","21.700","0.650","1010.400","","0.000","7.700","76.000","","25.900","","18.200",""
"CM0130","2020-04-10 22:00:00","11.000","322.000","1.200","22.800","0.780","1017.500","","0.000","-99.000","-99.000","-99.000","24.200","","19.800",""
"C0W110","2020-04-10 22:00:00","16.000","16.000","6.900","15.900","0.940","1018.400","","0.000","-99.000","-99.000","-99.000","17.900","","14.900",""
"C0R670","2020-04-10 22:00:00","26.000","57.000","3.200","23.100","0.730","1016.100","","0.000","10.000","64.000","","27.400","","23.000",""
"C0X120","2020-04-10 22:00:00","28.000","239.000","0.900","23.000","0.790","1015.900","","0.000","-99.000","-99.000","-99.000","27.900","","19.100",""
"C0R100","2020-04-10 22:00:00","1006.000","340.000","1.100","15.000","0.990","907.100","","0.000","-99.000","-99.000","-99.000","23.100","","13.800",""
"C0R740","2020-04-10 22:00:00","58.000","96.000","5.200","22.600","0.740","1012.100","","0.000","10.700","102.000","","26.200","","22.500",""
"C0C700","2020-04-10 22:00:00","151.000","94.000","2.800","20.800","0.660","1000.800","","0.000","-99.000","-99.000","-99.000","26.000","","18.400",""
"C0W130","2020-04-10 22:00:00","18.000","23.000","3.200","20.400","0.870","1015.100","","0.000","-99.000","-99.000","-99.000","23.000","","19.800",""
"C0F9R0","2020-04-10 22:00:00","20.000","0.000","0.000","21.300","1.000","1016.300","","0.000","-99.000","-99.000","-99.000","25.300","","17.900",""
"C0V660","2020-04-10 22:00:00","25.000","46.000","0.900","23.600","0.730","1015.300","","0.000","-99.000","-99.000","-99.000","26.900","","19.900",""
"C0G780","2020-04-10 22:00:00","27.000","219.000","0.900","21.500","0.900","1014.500","","0.000","-99.000","-99.000","-99.000","26.900","","18.300",""
"C0C590","2020-04-10 22:00:00","72.000","110.000","2.400","20.700","0.680","1008.600","","0.000","-99.000","-99.000","-99.000","28.300","","18.000",""
"C0M790","2020-04-10 22:00:00","15.000","243.000","0.300","21.000","0.880","1015.100","","0.000","-99.000","-99.000","-99.000","28.300","","18.000",""
"C0R130","2020-04-10 22:00:00","1040.000","97.000","1.900","16.700","0.840","901.100","","0.000","-99.000","-99.000","-99.000","25.000","","15.300",""
"C0AH30","2020-04-10 22:00:00","755.000","151.000","7.800","16.200","1.000","933.600","","0.000","-99.000","-99.000","-99.000","20.500","","15.000",""
"C0X170","2020-04-10 22:00:00","50.000","52.000","1.100","21.700","0.850","1011.700","","0.000","-99.000","-99.000","-99.000","28.700","","18.400",""
"C0K291","2020-04-10 22:00:00","8.000","318.000","1.000","21.200","0.910","1017.300","","0.000","-99.000","-99.000","-99.000","25.900","","17.900",""
"C0D480","2020-04-10 22:00:00","223.000","0.000","0.000","18.300","0.830","991.300","","0.000","-99.000","-99.000","-99.000","28.100","","14.600",""
"C0F0C0","2020-04-10 22:00:00","983.000","180.000","1.400","15.800","0.920","908.400","","0.000","-99.000","-99.000","-99.000","22.800","","14.400",""
"C0U860","2020-04-10 22:00:00","5.000","0.000","0.000","20.400","0.840","1019.400","","0.000","-99.000","-99.000","-99.000","25.800","","16.800",""
"C0UA50","2020-04-10 22:00:00","808.000","149.000","0.300","14.900","0.960","928.800","","0.000","-99.000","-99.000","-99.000","18.100","","12.900",""
"C0X320","2020-04-10 22:00:00","30.000","175.000","0.700","19.700","0.850","1013.900","","0.000","-99.000","-99.000","-99.000","28.700","","17.100",""
"C0T960","2020-04-10 22:00:00","120.000","0.000","0.000","18.600","0.990","1006.900","","0.500","-99.000","-99.000","-99.000","24.900","","14.500",""
"C0SA80","2020-04-10 22:00:00","136.000","237.000","0.300","19.500","0.950","1004.600","","0.000","-99.000","-99.000","-99.000","24.500","","16.300",""
"C0E780","2020-04-10 22:00:00","160.000","0.000","0.000","20.300","0.750","999.000","","0.000","-99.000","-99.000","-99.000","27.100","","15.600",""
"C0F9Q0","2020-04-10 22:00:00","149.000","127.000","1.200","21.600","0.740","999.200","","0.000","-99.000","-99.000","-99.000","26.900","","16.500",""
"C0F9X0","2020-04-10 22:00:00","166.000","200.000","2.900","21.900","0.840","999.800","","0.000","-99.000","-99.000","-99.000","26.300","","18.200",""
"C0F0D0","2020-04-10 22:00:00","3171.000","267.000","0.800","5.700","0.670","699.800","","0.000","-99.000","-99.000","-99.000","11.800","","-0.300",""
"C0S730","2020-04-10 22:00:00","110.000","42.000","5.200","21.000","0.870","1007.000","","3.000","-99.000","-99.000","-99.000","24.800","","19.700",""
"C0T790","2020-04-10 22:00:00","2830.000","279.000","0.800","7.300","0.770","728.800","","0.000","-99.000","-99.000","-99.000","14.000","","3.000",""
"C0V750","2020-04-10 22:00:00","50.000","0.000","0.200","23.400","0.760","1013.300","","0.000","-99.000","-99.000","-99.000","27.500","","19.800",""
"C0K530","2020-04-10 22:00:00","12.000","0.000","0.000","20.600","0.900","1016.600","","0.000","-99.000","-99.000","-99.000","25.700","","17.400",""
"C0M780","2020-04-10 22:00:00","30.000","0.000","0.000","21.400","0.860","1014.800","","0.000","-99.000","-99.000","-99.000","27.300","","17.800",""
"C0V360","2020-04-10 22:00:00","94.000","0.000","0.000","18.500","0.910","1007.000","","0.000","-99.000","-99.000","-99.000","29.600","","15.900",""
"C0K510","2020-04-10 22:00:00","10.000","316.000","0.400","21.000","0.880","1016.000","","0.000","-99.000","-99.000","-99.000","28.200","","17.200",""
"C0D650","2020-04-10 22:00:00","97.000","102.000","1.800","21.900","0.630","1006.300","","0.000","-99.000","-99.000","-99.000","27.200","","18.200",""
"C0V630","2020-04-10 22:00:00","19.000","340.000","0.600","23.100","0.740","1015.600","","0.000","-99.000","-99.000","-99.000","25.900","","19.900",""
"C0U910","2020-04-10 22:00:00","17.000","274.000","0.600","20.000","0.800","1017.900","","0.000","-99.000","-99.000","-99.000","24.200","","16.900",""
"C0U600","2020-04-10 22:00:00","10.000","282.000","0.600","19.900","0.860","1018.300","","0.000","-99.000","-99.000","-99.000","25.100","","17.000",""
"C0G820","2020-04-10 22:00:00","29.000","0.000","0.000","20.900","0.920","1013.700","","0.000","-99.000","-99.000","-99.000","28.200","","17.100",""
"C0R590","2020-04-10 22:00:00","72.000","354.000","1.700","23.200","0.850","1009.400","","0.000","-99.000","-99.000","-99.000","28.300","","20.300",""
"C0A9E0","2020-04-10 22:00:00","26.000","74.000","1.500","22.100","0.620","1016.400","","0.000","-99.000","-99.000","-99.000","26.600","","18.300",""
"C0R480","2020-04-10 22:00:00","57.000","0.000","0.000","22.900","0.800","1010.600","","0.000","-99.000","-99.000","-99.000","29.300","","20.500",""
"C0X300","2020-04-10 22:00:00","70.000","51.000","0.500","19.500","0.940","1009.800","","0.000","-99.000","-99.000","-99.000","27.800","","16.800",""
"C0U970","2020-04-10 22:00:00","7.000","261.000","1.200","20.400","0.810","1020.200","","0.000","-99.000","-99.000","-99.000","25.000","","17.400",""
"C0SA90","2020-04-10 22:00:00","497.000","44.000","0.900","17.700","0.950","962.400","","0.500","-99.000","-99.000","-99.000","22.100","","16.900",""
"C0R750","2020-04-10 22:00:00","551.000","64.000","6.300","17.900","1.000","956.000","","0.000","-99.000","-99.000","-99.000","21.800","","17.200",""
"C0R340","2020-04-10 22:00:00","230.000","28.000","1.800","19.700","0.950","992.100","","0.000","-99.000","-99.000","-99.000","27.100","","17.600",""
"C0M750","2020-04-10 22:00:00","10.000","0.000","0.000","21.500","0.860","1016.600","","0.000","-99.000","-99.000","-99.000","25.600","","18.000",""
"C0I110","2020-04-10 22:00:00","161.000","163.000","0.500","21.100","0.810","1000.300","","0.000","-99.000","-99.000","-99.000","28.100","","18.800",""
"C0V370","2020-04-10 22:00:00","74.000","0.000","0.000","20.400","0.890","1010.100","","0.000","-99.000","-99.000","-99.000","28.900","","17.000",""
"C0C690","2020-04-10 22:00:00","242.000","153.000","1.900","19.500","0.660","990.100","","0.000","-99.000","-99.000","-99.000","24.800","","17.200",""
"C0A540","2020-04-10 22:00:00","401.000","103.000","0.400","18.000","0.800","973.000","","0.000","6.600","112.000","","22.000","","13.600",""
"C0SA60","2020-04-10 22:00:00","6.000","343.000","1.600","21.400","0.790","1018.900","","0.000","-99.000","-99.000","-99.000","27.100","","18.100",""
"C0H950","2020-04-10 22:00:00","192.000","0.000","0.000","20.600","0.830","996.400","","0.000","-99.000","-99.000","-99.000","28.000","","16.400",""
"C0O960","2020-04-10 22:00:00","112.000","19.000","0.700","20.600","0.830","1004.200","","0.000","-99.000","-99.000","-99.000","28.900","","18.100",""
"C0E880","2020-04-10 22:00:00","507.000","174.000","3.700","19.900","0.750","960.200","","0.000","-99.000","-99.000","-99.000","24.500","","17.200",""
"C0AH10","2020-04-10 22:00:00","30.000","96.000","2.500","22.900","0.640","1014.600","","0.000","-99.000","-99.000","-99.000","26.400","","20.000",""
"C0R820","2020-04-10 22:00:00","588.000","50.000","0.500","17.400","0.820","952.900","","0.000","-99.000","-99.000","-99.000","27.000","","16.500",""
"C0R680","2020-04-10 22:00:00","13.000","28.000","2.200","22.900","0.810","1017.800","","0.000","-99.000","-99.000","-99.000","26.000","","22.700",""
"C0X210","2020-04-10 22:00:00","38.000","163.000","0.900","21.000","0.820","1011.900","","0.000","-99.000","-99.000","-99.000","28.500","","17.700",""
"C0D430","2020-04-10 22:00:00","87.000","0.000","0.000","20.000","0.950","1006.400","","0.000","-99.000","-99.000","-99.000","29.000","","13.600",""
"C0AD30","2020-04-10 22:00:00","20.000","75.000","1.900","22.500","0.600","1014.300","","0.000","-99.000","-99.000","-99.000","26.600","","18.900",""
"C0R240","2020-04-10 22:00:00","87.000","34.000","0.500","20.300","0.920","1007.600","","0.000","-99.000","-99.000","-99.000","28.600","","19.000",""
"C0AI30","2020-04-10 22:00:00","26.000","70.000","4.300","22.300","0.700","1016.400","","0.000","-99.000","-99.000","-99.000","25.300","","19.000",""
"C0U960","2020-04-10 22:00:00","1885.000","242.000","2.500","8.800","0.990","817.800","","2.000","-99.000","-99.000","-99.000","13.100","","3.700",""
"C0T9E0","2020-04-10 22:00:00","415.000","245.000","0.800","17.200","0.870","974.200","","0.000","-99.000","-99.000","-99.000","22.400","","15.500",""
"C0D550","2020-04-10 22:00:00","1956.000","0.000","0.000","9.300","0.960","814.300","","0.000","-99.000","-99.000","-99.000","14.200","","7.500",""
"C0Z190","2020-04-10 22:00:00","62.000","308.000","2.100","20.700","0.900","1013.200","","0.000","-99.000","-99.000","-99.000","23.900","","18.600",""
"C0C710","2020-04-10 22:00:00","143.000","113.000","1.100","20.100","0.720","1001.800","","0.000","-99.000","-99.000","-99.000","27.600","","15.000",""
"C0D360","2020-04-10 22:00:00","523.000","0.000","0.000","17.800","0.890","957.200","","0.000","-99.000","-99.000","-99.000","23.600","","14.300",""
"C0C680","2020-04-10 22:00:00","228.000","87.000","2.600","19.700","0.690","990.400","","0.000","-99.000","-99.000","-99.000","24.500","","17.400",""
"C0X140","2020-04-10 22:00:00","17.000","295.000","0.600","22.400","0.830","1015.800","","0.000","-99.000","-99.000","-99.000","28.100","","18.500",""
"C0V710","2020-04-10 22:00:00","34.000","315.000","1.000","24.300","0.720","1013.700","","0.000","-99.000","-99.000","-99.000","27.000","","22.500",""
"C0G840","2020-04-10 22:00:00","32.000","0.000","0.000","20.300","0.970","1013.600","","0.000","-99.000","-99.000","-99.000","28.300","","16.800",""
"C0S890","2020-04-10 22:00:00","238.000","5.000","1.000","18.900","0.930","996.200","","0.000","-99.000","-99.000","-99.000","25.700","","15.100",""
"C0T820","2020-04-10 22:00:00","550.000","0.000","0.000","17.100","0.810","961.700","","0.000","-99.000","-99.000","-99.000","23.100","","13.800",""
"C0F9I0","2020-04-10 22:00:00","194.000","207.000","1.800","21.600","0.800","994.800","","0.000","-99.000","-99.000","-99.000","25.600","","16.800",""
"C0C650","2020-04-10 22:00:00","208.000","117.000","0.300","19.300","0.730","993.800","","0.000","-99.000","-99.000","-99.000","25.500","","16.700",""
"C0R600","2020-04-10 22:00:00","766.000","125.000","0.600","18.800","0.920","931.800","","0.000","-99.000","-99.000","-99.000","22.600","","18.000",""
"C0Z320","2020-04-10 22:00:00","646.000","0.000","0.000","15.600","1.000","947.400","","0.000","-99.000","-99.000","-99.000","23.100","","11.800",""
"C0V210","2020-04-10 22:00:00","734.000","0.000","0.000","17.400","0.860","936.900","","0.000","-99.000","-99.000","-99.000","26.800","","12.900",""
"C0K240","2020-04-10 22:00:00","1132.000","338.000","1.600","15.300","0.990","896.200","","0.000","-99.000","-99.000","-99.000","23.100","","14.300",""
"C0M520","2020-04-10 22:00:00","15.000","0.000","0.000","20.700","0.880","1015.800","","0.000","-99.000","-99.000","-99.000","26.900","","16.700",""
"C0A530","2020-04-10 22:00:00","300.000","263.000","1.200","18.900","0.870","984.900","","0.000","8.200","106.000","","23.900","","13.400",""
"C0E820","2020-04-10 22:00:00","220.000","203.000","1.100","19.100","0.840","992.500","","0.500","-99.000","-99.000","-99.000","26.600","","14.200",""
"C0K450","2020-04-10 22:00:00","35.000","0.000","0.000","21.500","0.840","1013.100","","0.000","-99.000","-99.000","-99.000","28.400","","17.700",""
"C0G760","2020-04-10 22:00:00","53.000","194.000","0.500","21.200","0.990","1014.200","","0.000","-99.000","-99.000","-99.000","28.000","","17.100",""
"CM0120","2020-04-10 22:00:00","4.000","23.000","0.500","21.200","0.820","1017.400","","0.000","-99.000","-99.000","-99.000","25.400","","18.500",""
"C0Z290","2020-04-10 22:00:00","946.000","0.000","0.000","14.000","1.000","914.900","","0.000","-99.000","-99.000","-99.000","17.400","","13.200",""
